geo_longitude,geo_latitude,Unique ID,Name,City,Neighborhood,Multi-System,System,Multi-Line,Lines,Service,Limited Service,Service Frequency,Terminus,Connections,Handicap Accessible,Status,Year Opened,Web Link,Web Link (HTML)
-72.925772,41.29732,1001,New Haven,"New Haven, CT",,TRUE,"Amtrak, Metro-North Railroad, CTrail",TRUE,"Acela Express (Amtrak), Northeast Regional (Amtrak), Vermonter (Amtrak), New Haven Line (Metro-North Railroad), Shore Line East (CTrail)",Main Branch (New Haven Line),"Acela Express - False, Northeast Regional - False, New Haven Line (Main Branch) - False, ","Acela Express - Light (<15), Northeast Regional - Light (<15), New Haven Line - Heavy (<70), Shore Line East - Medium (<35)",TRUE,None,TRUE,Built,1920,https://en.wikipedia.org/wiki/Union_Station_(New_Haven),"<a href=""https://en.wikipedia.org/wiki/Union_Station_(New_Haven)"">Station Link</a>"
-72.921525,41.304974,1002,New Haven State Street,"New Haven, CT",,TRUE,"Metro-North Railroad, CTrail",FALSE,"Springfield Shuttle (Amtrak), New Haven Line (Metro-North Railroad), Hartford Line (CTrail), Shore Line East (CTrail)",Main Branch (New Haven Line),"Springfield Shuttle - True, New Haven Line (Main Branch) - True, Hartford Line - False, Shore Line East - False","Springfield Shuttle - Minimal (<5), New Haven Line (Main Branch) - Light (<15), Hartford Line - Light (<15), Shore Line East - Medium (<35)",TRUE,None,TRUE,Built,2002,https://en.wikipedia.org/wiki/New_Haven_State_Street_station,"<a href=""https://en.wikipedia.org/wiki/New_Haven_State_Street_station"">Station Link</a>"
-72.963234,41.270813,1003,West Haven,"West Haven, CT",,TRUE,"Metro-North Railroad, CTrail",FALSE,"New Haven Line (Metro-North Railroad), Shore Line East (CTrail)",Main Branch (New Haven Line),"New Haven Line (Main Branch) - False, Shore Line East - True","New Haven Line (Main Branch) - Heavy (<70), Shore Line East - Minimal (<5) (Peak Hours Only)",FALSE,None,TRUE,Built,2013,https://en.wikipedia.org/wiki/West_Haven_station,"<a href=""https://en.wikipedia.org/wiki/West_Haven_station"">Station Link</a>"
-73.059411,41.222402,1004,Milford,"Milford, CT",,TRUE,"Metro-North Railroad, CTrail",FALSE,"New Haven Line (Metro-North Railroad), Shore Line East (CTrail)",Main Branch (New Haven Line),"New Haven Line (Main Branch) - False, Shore Line East - True","New Haven Line (Main Branch) - Heavy (<70), Shore Line East - Minimal (<5) (Peak Hours Only)",FALSE,None,FALSE,Built,,https://en.wikipedia.org/wiki/Milford_station_(Connecticut),"<a href=""https://en.wikipedia.org/wiki/Milford_station_(Connecticut)"">Station Link</a>"
-73.13093,41.194464,1005,Stratford,"Stratford, CT",,TRUE,"Metro-North Railroad, CTrail",FALSE,"New Haven Line (Metro-North Railroad), Shore Line East (CTrail)","Main Branch (New Haven Line), Waterbury Branch (New Haven Line)","New Haven Line (Main Branch) - False, New Haven Line (Waterbury Branch) - True, Shore Line East - True","New Haven Line (Main Branch) - Heavy (<70), New Haven Line (Waterbury Branch) - Minimal (<5) (Peak Hours Only), Shore Line East - Minimal (<5) (Peak Hours Only)",TRUE,None,FALSE,Built,,https://en.wikipedia.org/wiki/Stratford_station_(Connecticut),"<a href=""https://en.wikipedia.org/wiki/Stratford_station_(Connecticut)"">Station Link</a>"
-73.186545,41.177908,1006,Bridgeport,"Bridgeport, CT",,TRUE,"Amtrak, Metro-North Railroad, CTrail",TRUE,"Northeast Regional (Amtrak), Vermonter (Amtrak), New Haven Line (Metro-North Railroad), Shore Line East (CTrail)","Main Branch (New Haven Line), Waterbury Branch (New Haven Line)","Northeast Regional - False, New Haven Line (Main Branch) - False, New Haven Line (Waterbury Branch) - False, Shore Line East - True","Northeast Regional - Light (<15), New Haven Line (Main Branch) - Heavy (<70), New Haven Line (Waterbury Branch) - Light (<15), Shore Line East - Minimal (<5) (Peak Hours Only)",TRUE,None,TRUE,Built,1975,https://en.wikipedia.org/wiki/Bridgeport_station_(Connecticut),"<a href=""https://en.wikipedia.org/wiki/Bridgeport_station_(Connecticut)"">Station Link</a>"
-73.235302,41.160085,1007,Fairfield Metro,"Fairfield, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Main Branch (New Haven Line),FALSE,Heavy (<70),FALSE,None,TRUE,Built,2011,https://en.wikipedia.org/wiki/Fairfield_Metro_station,"<a href=""https://en.wikipedia.org/wiki/Fairfield_Metro_station"">Station Link</a>"
-73.258294,41.142669,1008,Farifield,"Fairfield, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Main Branch (New Haven Line),FALSE,Heavy (<70),FALSE,None,FALSE,Built,1882,https://en.wikipedia.org/wiki/Fairfield_station_(Metro-North),"<a href=""https://en.wikipedia.org/wiki/Fairfield_station_(Metro-North)"">Station Link</a>"
-73.287687,41.135327,1009,Southport,"Southport, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Main Branch (New Haven Line),FALSE,Medium (<35),FALSE,None,FALSE,Built,1884,https://en.wikipedia.org/wiki/Southport_station_(Metro-North),"<a href=""https://en.wikipedia.org/wiki/Southport_station_(Metro-North)"">Station Link</a>"
-73.314793,41.122275,1010,Green's Farms,"Westport, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Main Branch (New Haven Line),FALSE,Medium (<35),FALSE,None,FALSE,Built,,https://en.wikipedia.org/wiki/Green%27s_Farms_station,"<a href=""https://en.wikipedia.org/wiki/Green%27s_Farms_station"">Station Link</a>"
-73.371168,41.118787,1011,Westport / Saugatuck,"Westport, CT",Saugatuck,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Main Branch (New Haven Line),FALSE,Heavy (<70),FALSE,None,TRUE,Built,,https://en.wikipedia.org/wiki/Westport_station_(Metro-North),"<a href=""https://en.wikipedia.org/wiki/Westport_station_(Metro-North)"">Station Link</a>"
-73.404057,41.104011,1012,East Norwalk,"Norwalk, CT",East Norwalk,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Main Branch (New Haven Line),FALSE,Medium (<35),FALSE,None,FALSE,Built,,https://en.wikipedia.org/wiki/East_Norwalk_station,"<a href=""https://en.wikipedia.org/wiki/East_Norwalk_station"">Station Link</a>"
-73.421721,41.095635,1013,South Norwalk,"Norwalk, CT",South Norwalk,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),"Main Branch (New Haven Line), Danbury Branch (New Haven Line)","New Haven Line (Main Branch) - False, New Haven Line (Danbury Branch) - False","New Haven Line (Main Branch) - Heavy (<70), New Haven Line (Danbury Branch) - Light (<15)",TRUE,None,TRUE,Built,1994,https://en.wikipedia.org/wiki/South_Norwalk_station,"<a href=""https://en.wikipedia.org/wiki/South_Norwalk_station"">Station Link</a>"
-73.444271,41.077488,1014,Rowayton,"Norwalk, CT",Rowayton,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Main Branch (New Haven Line),FALSE,Medium (<35),FALSE,None,FALSE,Built,,https://en.wikipedia.org/wiki/Rowayton_station,"<a href=""https://en.wikipedia.org/wiki/Rowayton_station"">Station Link</a>"
-73.47169,41.076885,1015,Darien,"Darien, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Main Branch (New Haven Line),FALSE,Heavy (<70),FALSE,None,TRUE,Built,1890s,https://en.wikipedia.org/wiki/Darien_station,"<a href=""https://en.wikipedia.org/wiki/Darien_station"">Station Link</a>"
-73.496674,41.068795,1016,Noroton Heights,"Darien, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Main Branch (New Haven Line),FALSE,Medium (<35),FALSE,None,FALSE,Built,,https://en.wikipedia.org/wiki/Noroton_Heights_station,"<a href=""https://en.wikipedia.org/wiki/Noroton_Heights_station"">Station Link</a>"
-73.541886,41.04669,1017,Stamford,"Stamford, CT",Downtown Stamford,TRUE,"Amtrak, Metro-North Railroad, CTrail",TRUE,"Acela Express (Amtrak), Northeast Regional (Amtrak), New Haven Line (Metro-North Railroad), Shore Line East (CTrail)","Main Branch (New Haven Line), Danbury Branch (New Haven Line), New Canaan Branch (New Haven Line)","Acela Express - False, Northeast Regional - False, New Haven Line (Main Branch) - False, New Haven Line (Danbury Branch) - True, New Haven Line (New Canaan Branch) - False, Shore Line East - True","Acela Express - Light (<15), Northeast Regional - Light (<15), New Haven Line (Main Branch) - Constant (>60), New Haven Line (Danbury Branch) - Minimal (<5) (Peak Hours Only), New Haven Line (New Canaan Branch) - Medium (<35), Shore Line East - Minimal (<5) (Peak Hours Only)",TRUE,None,TRUE,Built,1987,https://en.wikipedia.org/wiki/Stamford_Transportation_Center,"<a href=""https://en.wikipedia.org/wiki/Stamford_Transportation_Center"">Station Link</a>"
-73.587549,41.031529,1018,Old Greenwich,"Greenwich, CT",Old Greenwich,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),"Main Branch (New Haven Line), New Canaan Branch (New Haven Line)","New Haven Line (Main Branch) - False, New Haven Line (New Canaan Branch) - True","New Haven Line (Main Branch) - Heavy (<70), New Haven Line (New Canaan Branch) - Minimal (<5) (Peak Hours Only)",FALSE,None,FALSE,Built,1875,https://en.wikipedia.org/wiki/Old_Greenwich_station,"<a href=""https://en.wikipedia.org/wiki/Old_Greenwich_station"">Station Link</a>"
-73.567963,41.033099,1019,Riverside,"Greenwich, CT",Riverside,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),"Main Branch (New Haven Line), New Canaan Branch (New Haven Line)","New Haven Line (Main Branch) - False, New Haven Line (New Canaan Branch) - True","New Haven Line (Main Branch) - Heavy (<70), New Haven Line (New Canaan Branch) - Minimal (<5) (Peak Hours Only)",FALSE,None,FALSE,Built,,https://en.wikipedia.org/wiki/Riverside_station_(Metro-North),"<a href=""https://en.wikipedia.org/wiki/Riverside_station_(Metro-North)"">Station Link</a>"
-73.599915,41.029623,1020,Cos Cob,"Greenwich, CT",Cos Cob,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),"Main Branch (New Haven Line), New Canaan Branch (New Haven Line)","New Haven Line (Main Branch) - False, New Haven Line (New Canaan Branch) - True","New Haven Line (Main Branch) - Heavy (<70), New Haven Line (New Canaan Branch) - Minimal (<5) (Peak Hours Only)",FALSE,None,TRUE,Built,1890,https://en.wikipedia.org/wiki/Cos_Cob_station,"<a href=""https://en.wikipedia.org/wiki/Cos_Cob_station"">Station Link</a>"
-73.625248,41.021129,1021,Greenwich,"Greenwich, CT",Central Greenwich,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),"Main Branch (New Haven Line), New Canaan Branch (New Haven Line)","New Haven Line (Main Branch) - False, New Haven Line (New Canaan Branch) - True","New Haven Line (Main Branch) - Heavy (<70), New Haven Line (New Canaan Branch) - Minimal (<5) (Peak Hours Only)",TRUE,None,TRUE,Built,1970,https://en.wikipedia.org/wiki/Greenwich_station_(Metro-North),"<a href=""https://en.wikipedia.org/wiki/Greenwich_station_(Metro-North)"">Station Link</a>"
-73.520016,41.071165,1022,Glenbrook,"Stamford, CT",Glenbrook,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),New Canaan Branch (New Haven Line),FALSE,Medium (<35),FALSE,None,TRUE,Built,,https://en.wikipedia.org/wiki/Glenbrook_station_(Metro-North),"<a href=""https://en.wikipedia.org/wiki/Glenbrook_station_(Metro-North)"">Station Link</a>"
-73.517732,41.089049,1023,Springdale,"Stamford, CT",Springdale,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),New Canaan Branch (New Haven Line),FALSE,Medium (<35),FALSE,None,TRUE,Built,1972,https://en.wikipedia.org/wiki/Springdale_station,"<a href=""https://en.wikipedia.org/wiki/Springdale_station"">Station Link</a>"
-73.497907,41.116418,1024,Talmadge Hill,"New Canaan, CT",Talmadge Hill,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),New Canaan Branch (New Haven Line),FALSE,Medium (<35),FALSE,None,TRUE,Built,,https://en.wikipedia.org/wiki/Talmadge_Hill_station,"<a href=""https://en.wikipedia.org/wiki/Talmadge_Hill_station"">Station Link</a>"
-73.496335,41.145833,1025,New Canaan,"New Canaan, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),New Canaan Branch (New Haven Line),FALSE,Medium (<35),TRUE,None,TRUE,Built,,https://en.wikipedia.org/wiki/New_Canaan_station,"<a href=""https://en.wikipedia.org/wiki/New_Canaan_station"">Station Link</a>"
-73.427722,41.146405,1026,Merritt 7,"Norwalk, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Danbury Branch (New Haven Line),FALSE,Light (<15),FALSE,None,FALSE,Built,1985,https://en.wikipedia.org/wiki/Merritt_7_station,"<a href=""https://en.wikipedia.org/wiki/Merritt_7_station"">Station Link</a>"
-73.431936,41.195787,1027,Wilton,"Wilton, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Danbury Branch (New Haven Line),FALSE,Light (<15),FALSE,None,TRUE,Built,,https://en.wikipedia.org/wiki/Wilton_station_(Metro-North),"<a href=""https://en.wikipedia.org/wiki/Wilton_station_(Metro-North)"">Station Link</a>"
-73.426613,41.21651,1028,Cannondale,"Wilton, CT",Cannondale,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Danbury Branch (New Haven Line),FALSE,Light (<15),FALSE,None,TRUE,Built,1890s,https://en.wikipedia.org/wiki/Cannondale_station,"<a href=""https://en.wikipedia.org/wiki/Cannondale_station"">Station Link</a>"
-73.440717,41.266768,1029,Branchville,"Ridgefield, CT",Branchville,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Danbury Branch (New Haven Line),FALSE,Light (<15),FALSE,None,TRUE,Built,1905,https://en.wikipedia.org/wiki/Branchville_station,"<a href=""https://en.wikipedia.org/wiki/Branchville_station"">Station Link</a>"
-73.435009,41.324826,1030,Redding,"Redding, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Danbury Branch (New Haven Line),FALSE,Light (<15),FALSE,None,TRUE,Built,,https://en.wikipedia.org/wiki/Redding_station_(Metro-North),"<a href=""https://en.wikipedia.org/wiki/Redding_station_(Metro-North)"">Station Link</a>"
-73.418155,41.376166,1031,Bethel,"Bethel, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Danbury Branch (New Haven Line),FALSE,Light (<15),FALSE,None,TRUE,Built,1996,https://en.wikipedia.org/wiki/Bethel_station,"<a href=""https://en.wikipedia.org/wiki/Bethel_station"">Station Link</a>"
-73.448822,41.396008,1032,Danbury,"Danbury, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Danbury Branch (New Haven Line),FALSE,Light (<15),TRUE,None,TRUE,Built,1996,https://en.wikipedia.org/wiki/Danbury_station,"<a href=""https://en.wikipedia.org/wiki/Danbury_station"">Station Link</a>"
-73.083549,41.320195,1033,Derby-Shelton,"Derby, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Waterbury Branch (New Haven Line),TRUE,Light (<15),FALSE,None,FALSE,Built,,https://en.wikipedia.org/wiki/Derby–Shelton_station,"<a href=""https://en.wikipedia.org/wiki/Derby–Shelton_station"">Station Link</a>"
-73.079985,41.344142,1034,Ansonia,"Ansonia, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Waterbury Branch (New Haven Line),TRUE,Light (<15),FALSE,None,FALSE,Built,,https://en.wikipedia.org/wiki/Ansonia_station,"<a href=""https://en.wikipedia.org/wiki/Ansonia_station"">Station Link</a>"
-73.072381,41.39529,1035,Seymour,"Seymour, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Waterbury Branch (New Haven Line),TRUE,Light (<15),FALSE,None,FALSE,Built,,https://en.wikipedia.org/wiki/Seymour_station,"<a href=""https://en.wikipedia.org/wiki/Seymour_station"">Station Link</a>"
-73.063147,41.440572,1036,Beacon Falls,"Beacon Falls, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Waterbury Branch (New Haven Line),TRUE,Light (<15),FALSE,None,FALSE,Built,,https://en.wikipedia.org/wiki/Beacon_Falls_station,"<a href=""https://en.wikipedia.org/wiki/Beacon_Falls_station"">Station Link</a>"
-73.052237,41.491847,1037,Naugatuck,"Naugatuck, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Waterbury Branch (New Haven Line),TRUE,Light (<15),FALSE,None,FALSE,Built,1911,https://en.wikipedia.org/wiki/Naugatuck_station,"<a href=""https://en.wikipedia.org/wiki/Naugatuck_station"">Station Link</a>"
-73.047052,41.554399,1038,Waterbury,"Waterbury, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),Waterbury Branch (New Haven Line),TRUE,Light (<15),TRUE,None,TRUE,Built,1909,https://en.wikipedia.org/wiki/Waterbury_station,"<a href=""https://en.wikipedia.org/wiki/Waterbury_station"">Station Link</a>"
-73.000127,41.245043,1039,Orange (Planned),"Orange, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),,,,FALSE,None,,Planned,,https://en.wikipedia.org/wiki/Orange_station_(Metro-North),"<a href=""https://en.wikipedia.org/wiki/Orange_station_(Metro-North)"">Station Link</a>"
-73.173841,41.185897,1040,Barnum (Planned),"Bridgeport, CT",,FALSE,Metro-North Railroad,FALSE,New Haven Line (Metro-North Railroad),,,,FALSE,None,,Planned,,https://en.wikipedia.org/wiki/Barnum_station,"<a href=""https://en.wikipedia.org/wiki/Barnum_station"">Station Link</a>"
-72.817408,41.274764,1051,Branford,"Branford, CT",,FALSE,CTrail,FALSE,Shore Line East (CTrail),,FALSE,Medium (<35),FALSE,None,TRUE,Built,1990,,"<a href="""">Station Link</a>"
-72.673724,41.275698,1052,Guilford,"Guilford, CT",,FALSE,CTrail,FALSE,Shore Line East (CTrail),,FALSE,Medium (<35),FALSE,None,TRUE,Built,1990,,"<a href="""">Station Link</a>"
-72.599525,41.283616,1053,Madison,"Madison, CT",,FALSE,CTrail,FALSE,Shore Line East (CTrail),,FALSE,Light (<15),FALSE,None,TRUE,Built,1990,,"<a href="""">Station Link</a>"
-72.52894,41.279527,1054,Clinton,"Clinton, CT",,FALSE,CTrail,FALSE,Shore Line East (CTrail),,FALSE,Light (<15),FALSE,None,TRUE,Built,1990,,"<a href="""">Station Link</a>"
-72.447814,41.288869,1055,Westbrook,"Westbrook, CT",,FALSE,CTrail,FALSE,Shore Line East (CTrail),,FALSE,Medium (<35),FALSE,None,TRUE,Built,1990,,"<a href="""">Station Link</a>"
-72.377503,41.300311,1056,Old Saybrook,"Old Saybrook, CT",,FALSE,"Amtrak, CTrail",FALSE,"Northeast Regional (Amtrak), Shore Line East (CTrail)",Boston Branch (Northeast Regional),"Northeast Regional (Boston Branch) - False, Shore Line East - False","Northeast Regional (Boston Branch) - Light (<15), Shore Line East - Medium (<35)",TRUE,None,TRUE,Built,1873,,"<a href="""">Station Link</a>"
-72.092807,41.354153,1057,New London,"New London, CT",,FALSE,"Amtrak, CTrail",FALSE,"Acela Express (Amtrak), Northeast Regional (Amtrak), Shore Line East (CTrail)",Boston Branch (Northeast Regional),"Acela Express - True, Northeast Regional (Boston Branch) - False, Shore Line East - True","Acela Express - Minimal (<5), Northeast Regional (Boston Branch) - Light (<15), Shore Line East - Minimal (<5) (Peak Hours Only)",TRUE,None,TRUE,Built,1848,,"<a href="""">Station Link</a>"
-72.878084,41.378002,1058,North Haven (Planned),"North Haven, CT",,FALSE,CTrail,FALSE,Hartford Line (CTrail),,,,FALSE,None,,Under Construction,,,"<a href="""">Station Link</a>"
-72.822851,41.461548,1059,Wallingford,"Wallingford, CT",,FALSE,"Amtrak, CTrail",TRUE,"Northeast Regional (Amtrak), Springfield Shuttle (Amtrak), Vermonter (Amtrak), Hartford Line (CTrail)",Springfield Branch (Northeast Regional),"Northeast Regional (Springfield Branch) - True, Springfield Shuttle - False, Hartford Line - False","Northeast Regional (Springfield Branch) - Minimal (<5), Springfield Shuttle - Minimal (<5), Hartford Line - Light (<15)",FALSE,None,TRUE,Built,1871,,"<a href="""">Station Link</a>"
-72.801416,41.538974,1060,Meriden,"Meriden, CT",,FALSE,"Amtrak, CTrail",TRUE,"Northeast Regional (Amtrak), Springfield Shuttle (Amtrak), Vermonter (Amtrak), Hartford Line (CTrail)",Springfield Branch (Northeast Regional),"Northeast Regional (Springfield Branch) - True, Springfield Shuttle - False, Hartford Line - False","Northeast Regional (Springfield Branch) - Minimal (<5), Springfield Shuttle - Minimal (<5), Hartford Line - Light (<15)",FALSE,None,FALSE,Built,1939,,"<a href="""">Station Link</a>"
-72.765207,41.63602,1061,Berlin,"Berlin, CT",,FALSE,"Amtrak, CTrail",TRUE,"Northeast Regional (Amtrak), Springfield Shuttle (Amtrak), Vermonter (Amtrak), Hartford Line (CTrail)",Springfield Branch (Northeast Regional),"Northeast Regional (Springfield Branch) - True, Springfield Shuttle - False, Hartford Line - False","Northeast Regional (Springfield Branch) - Minimal (<5), Springfield Shuttle - Minimal (<5), Hartford Line - Light (<15)",FALSE,None,FALSE,Built,1839,,"<a href="""">Station Link</a>"
-72.749047,41.695015,1062,Newington (Planned),"Newington, CT",,FALSE,CTrail,FALSE,Hartford Line (CTrail),,,,FALSE,None,,Planned,,,"<a href="""">Station Link</a>"
-72.715157,41.742697,1063,West Hartford (Planned),"West Hartford, CT",,FALSE,CTrail,FALSE,Hartford Line (CTrail),,,,FALSE,None,,Planned,,,"<a href="""">Station Link</a>"
-72.681792,41.768853,1064,Hartford,"Hartford, CT",,FALSE,"Amtrak, CTrail",TRUE,"Northeast Regional (Amtrak), Springfield Shuttle (Amtrak), Vermonter (Amtrak), Hartford Line (CTrail)",Springfield Branch (Northeast Regional),"Northeast Regional (Springfield Branch) - True, Springfield Shuttle - False, Hartford Line - False","Northeast Regional (Springfield Branch) - Minimal (<5), Springfield Shuttle - Minimal (<5), Hartford Line - Light (<15)",FALSE,None,TRUE,Built,1889,,"<a href="""">Station Link</a>"
-72.642121,41.852163,1065,Windsor,"Windsor, CT",,FALSE,"Amtrak, CTrail",TRUE,"Northeast Regional (Amtrak), Springfield Shuttle (Amtrak), Vermonter (Amtrak), Hartford Line (CTrail)",Springfield Branch (Northeast Regional),"Northeast Regional (Springfield Branch) - True, Springfield Shuttle - False, Hartford Line - True","Northeast Regional (Springfield Branch) - Minimal (<5), Springfield Shuttle - Minimal (<5), Hartford Line - Light (<15)",FALSE,None,TRUE,Built,1870,,"<a href="""">Station Link</a>"
-72.62595,41.91391,1066,Windsor Locks,"Windsor Locks, CT",,FALSE,"Amtrak, CTrail",TRUE,"Northeast Regional (Amtrak), Springfield Shuttle (Amtrak), Vermonter (Amtrak), Hartford Line (CTrail)",Springfield Branch (Northeast Regional),"Northeast Regional (Springfield Branch) - True, Springfield Shuttle - False, Hartford Line - True","Northeast Regional (Springfield Branch) - Minimal (<5), Springfield Shuttle - Minimal (<5), Hartford Line - Light (<15)",FALSE,None,TRUE,Built,1981,,"<a href="""">Station Link</a>"
-72.604343,41.999037,1067,Enfield (Planned),"Enfield, CT",,FALSE,CTrail,FALSE,Hartford Line (CTrail),,,,FALSE,None,,Under Construction,,,"<a href="""">Station Link</a>"
-72.593568,42.106036,1068,Springfield,"Springfield, MA",,FALSE,"Amtrak, CTrail",TRUE,"Lake Shore Limited (Amtrak), Northeast Regional (Amtrak), Springfield Shuttle (Amtrak), Vermonter (Amtrak), Hartford Line (CTrail)",Springfield Branch (Northeast Regional),"Lake Shore Limited - True, Northeast Regional (Springfield Branch) - True, Springfield Shuttle - False, Hartford Line - True","Lake Shore Limited - Minimal (<5), Northeast Regional (Springfield Branch) - Minimal (<5), Springfield Shuttle - Minimal (<5), Hartford Line - Light (<15)",TRUE,None,TRUE,Built,1839,,"<a href="""">Station Link</a>"
-71.140703,42.396182,1080,Alewife,"Cambridge, MA",North Cambridge,FALSE,MBTA Subway,FALSE,Red Line (MBTA Subway),"Ashmont (Red Line), Braintree (Red Line)","Red Line (Ashmont) - False, Red Line (Braintree) - False",Constant (>70),TRUE,None,TRUE,Built,1985,,"<a href="""">Station Link</a>"
-71.122528,42.396839,1081,Davis,"Somerville, MA",Davis Square,FALSE,MBTA Subway,FALSE,Red Line (MBTA Subway),"Ashmont (Red Line), Braintree (Red Line)","Red Line (Ashmont) - False, Red Line (Braintree) - False",Constant (>70),FALSE,None,TRUE,Built,1984,,"<a href="""">Station Link</a>"
-71.118972,42.38821,1082,Porter,"Cambridge, MA",Porter Square,TRUE,"MBTA Commuter Rail, MBTA Subway",FALSE,"Red Line (MBTA Subway), Fitchburg Line (MBTA Commuter Rail)","Ashmont (Red Line), Braintree (Red Line)","Fitchburg Line - False, Red Line - False","Fitchburg Line - Medium (<35), Red Line (Ashmont) - Constant (>70), Red Line (Braintree) - Constant (>70)",FALSE,None,TRUE,Built,1984,,"<a href="""">Station Link</a>"
-71.118623,42.373501,1083,Harvard,"Cambridge, MA",Harvard Square,FALSE,MBTA Subway,FALSE,Red Line (MBTA Subway),"Ashmont (Red Line), Braintree (Red Line)","Red Line (Ashmont) - False, Red Line (Braintree) - False",Constant (>70),FALSE,None,TRUE,Built,1983,,"<a href="""">Station Link</a>"
-71.102765,42.364864,1084,Central,"Cambridge, MA",Central Square,FALSE,MBTA Subway,FALSE,Red Line (MBTA Subway),"Ashmont (Red Line), Braintree (Red Line)","Red Line (Ashmont) - False, Red Line (Braintree) - False",Constant (>70),FALSE,None,TRUE,Built,1912,,"<a href="""">Station Link</a>"
-71.085893,42.36236,1085,Kendal / MIT,"Cambridge, MA",Kendall Square,FALSE,MBTA Subway,FALSE,Red Line (MBTA Subway),"Ashmont (Red Line), Braintree (Red Line)","Red Line (Ashmont) - False, Red Line (Braintree) - False",Constant (>70),FALSE,None,TRUE,Built,1912,,"<a href="""">Station Link</a>"
-71.07091,42.361162,1086,Charles / MGH,"Boston, MA",West End,FALSE,MBTA Subway,FALSE,Red Line (MBTA Subway),"Ashmont (Red Line), Braintree (Red Line)","Red Line (Ashmont) - False, Red Line (Braintree) - False",Constant (>70),FALSE,None,TRUE,Built,1932,,"<a href="""">Station Link</a>"
-71.062266,42.356255,1087,Park Street,"Boston, MA",Downtown,FALSE,MBTA Subway,TRUE,"Green Line (MBTA Subway), Red Line (MBTA Subway)","B (Green Line), C (Green Line), D (Green Line), E (Green Line), Ashmont (Red Line), Braintree (Red Line)","Green Line (B) - False, Green Line (C) - False, Green Line (D) - False, Green Line (E) - False, Red Line (Ashmont) - False, Red Line (Braintree) - False","Green Line (B) - Constant (>70), Green Line (C) - Constant (>70), Green Line (D) - Constant (>70), Green Line (E) - Constant (>70), Red Line (Ashmont) - Constant (>70), Red Line (Braintree) - Constant (>70)",TRUE,Downtown Crossing (MBTA Subway),TRUE,Built,1897,,"<a href="""">Station Link</a>"
-71.060496,42.355395,1088,Downtown Crossing,"Boston, MA",Downtown,FALSE,MBTA Subway,TRUE,"Orange Line (MBTA Subway), Red Line (MBTA Subway)","Ashmont (Red Line), Braintree (Red Line)","Orange Line - False, Red Line (Ashmont) - False, Red Line (Braintree) - False","Orange Line - Constant (>70), Red Line (Ashmont) - Constant (>70), Red Line (Braintree) - Constant (>70)",FALSE,Park Street (MBTA Subway),TRUE,Built,1908,,"<a href="""">Station Link</a>"
